station,lat,long,date,temp
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T02:56:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T03:01:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T03:10:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T03:14:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T03:25:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T03:36:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T05:02:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T05:06:00,46
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T05:13:00,46
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T05:17:00,46
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T05:56:00,47
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T06:56:00,50
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T07:56:00,56
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T08:56:00,62
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T09:56:00,67
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T10:56:00,71
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T11:56:00,74
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T12:56:00,79
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T13:56:00,79
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T14:56:00,81
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T15:56:00,80
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T16:56:00,77
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T17:56:00,69
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T18:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T19:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T20:45:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T20:48:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T20:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T21:11:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T21:13:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T21:28:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T21:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:00:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:02:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:10:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:30:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:33:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:41:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:45:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:50:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T22:56:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T23:11:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T23:50:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T23:51:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T23:56:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-17T23:59:00,
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T00:04:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T00:56:00,56
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T01:52:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T01:56:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T02:09:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T02:56:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T03:56:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T04:35:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T04:51:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T04:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T05:40:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T05:45:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T05:49:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T05:53:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T05:56:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T05:59:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T06:31:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T06:33:00,52
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T06:41:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T06:46:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T06:53:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T06:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T07:02:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T07:10:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T07:19:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T07:37:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T07:41:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T07:48:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T07:56:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T08:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T09:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T10:56:00,73
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T11:56:00,76
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T12:56:00,79
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T13:56:00,80
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T14:56:00,80
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T15:56:00,76
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T16:56:00,72
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T17:56:00,67
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T18:56:00,64
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T19:56:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T20:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T21:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T22:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T23:56:00,58
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-18T23:59:00,
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T00:56:00,58
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T01:56:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T02:56:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T03:44:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T03:52:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T03:56:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T04:29:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T04:38:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T04:49:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T04:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T05:45:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T05:48:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T05:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T05:58:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T06:09:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T06:15:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T06:56:00,56
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T07:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T08:56:00,70
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T09:56:00,76
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T10:56:00,79
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T11:56:00,80
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T12:56:00,81
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T13:56:00,82
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T14:56:00,83
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T15:56:00,81
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T16:56:00,80
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T17:56:00,75
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T18:56:00,72
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T19:56:00,67
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T20:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T21:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T22:56:00,58
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T23:56:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-19T23:59:00,
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T00:56:00,56
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T01:47:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T01:56:00,57
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T02:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T03:34:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T03:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T04:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T05:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T06:56:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T07:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T08:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T09:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T10:56:00,68
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T11:17:00,70
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T11:53:00,70
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T11:56:00,69
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T12:56:00,69
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T13:54:00,70
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T13:56:00,69
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T14:56:00,70
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T15:56:00,69
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T16:03:00,68
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T16:12:00,68
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T16:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T17:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T18:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T19:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T20:56:00,64
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T21:56:00,62
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T22:56:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T23:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-20T23:59:00,
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T00:49:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T00:56:00,62
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T01:05:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T01:56:00,62
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T02:56:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T03:56:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T04:13:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T04:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T05:07:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T05:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T06:29:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T06:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T07:56:00,62
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T08:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T09:56:00,64
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T10:56:00,64
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T11:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T12:56:00,64
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T13:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T14:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T15:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T16:08:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T16:15:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T16:56:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T17:09:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T17:56:00,61
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T18:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T19:44:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T19:56:00,59
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T20:41:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T20:56:00,56
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T21:14:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T21:23:00,55
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T21:56:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T22:20:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T22:56:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T23:56:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-21T23:59:00,
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T00:56:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T01:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T02:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T03:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T04:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T05:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T06:56:00,54
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T07:56:00,58
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T08:56:00,63
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T09:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T10:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T11:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T12:56:00,67
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T13:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T14:56:00,66
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T15:56:00,65
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T16:56:00,62
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T17:56:00,60
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T18:56:00,56
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T19:56:00,53
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T20:56:00,49
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T21:56:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T22:56:00,48
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-22T23:56:00,49
"KEENE DILLANT HOPKINS AIRPORT, NH US",42.9,-72.26667,2024-09-23T00:56:00,48
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T00:51:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T01:00:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T01:51:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T02:51:00,56
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T03:51:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T04:00:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T04:51:00,55
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T05:49:00,55
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T05:51:00,56
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T06:51:00,59
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T07:00:00,59
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T07:51:00,61
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T08:51:00,65
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T09:51:00,68
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T10:00:00,68
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T10:51:00,73
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T11:51:00,75
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T12:51:00,78
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T13:00:00,78
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T13:51:00,78
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T14:51:00,79
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T15:51:00,80
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T16:00:00,80
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T16:51:00,76
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T17:51:00,73
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T18:51:00,68
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T19:00:00,68
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T19:51:00,65
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T20:51:00,64
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T21:51:00,63
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T22:00:00,63
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T22:51:00,62
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T23:51:00,61
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-17T23:59:00,
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T00:51:00,59
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T01:00:00,59
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T01:51:00,58
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T02:21:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T02:49:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T02:51:00,57
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T03:00:00,56
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T03:10:00,55
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T03:49:00,55
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T03:51:00,56
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T03:58:00,55
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T04:00:00,56
"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79913,2024-09-18T04:08:00,55
